,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.021624717881552957,1.1233005453697986,0.8762740926885529,0.34637837338306293,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
1,0.15654391668813572,0.9759113368872543,0.8692891595158834,0.35856924125223394,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
2,-0.0032341500344108542,1.039327456967292,0.8691113901915527,0.3589037531950501,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
3,-0.08142809419984909,0.9156753860405047,0.875966223707205,0.3566481525485011,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
4,0.018331289868490308,1.3030852237334647,0.8693537949002702,0.34526073508153593,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
5,-0.10314337519253458,0.8673775039738029,0.868746551642833,0.3684014577532369,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
6,-0.2080647600873291,0.9439129856290284,0.8751920088381858,0.35738627370044873,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
7,0.10996646042121627,0.8939056547022095,0.8722494026264574,0.35873362329806374,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
8,-0.13462119163526642,0.8883423347770807,0.8727321842367295,0.3601276016170708,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
9,-0.04640556711606547,0.8200161214392102,0.8679082542530517,0.3699167548777253,Random_Forest,SNPs,-,325162,-0.03136801891691662,0.9770854549519645,0.8716823062600721,0.3580325966706929,0.2151140009801381,0.2832051825475785,0.006327530978625807,0.015404675516582847
