,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,SNPs,-,358874,0.7043687383034289,0.5333071080359952,0.9999067506458412,0.0035970112122178997,0.1854851277540778,0.25499464139012046,0.0005695987417618681,0.01895778546296402
1,Lasso,SNPs,-,358874,0.5900813086733783,0.6293074141852092,0.9660428204892858,0.15366526052366886,0.1397745582041399,0.20870014863070754,0.06927517934861381,0.20722172608148717
2,ElasticNet,SNPs,-,358874,0.662621498689761,0.570378954228739,0.8962727872610688,0.31926307860897946,0.16186357775305427,0.23159025358003005,0.05755189336291807,0.09630382735727126
