,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,SNPs,-,331368,0.005340917802703515,0.9473978849416888,0.5459819548445493,0.6708662585541214,0.37612004027575635,0.38592253341281785,0.15113663338351777,0.11414596771148566
1,Lasso,SNPs,-,331368,0.013232681607070773,0.9425596584958634,0.4594093134814028,0.7324204953719403,0.3084407615373581,0.35115815969679764,0.16015701811690722,0.12007837534090884
2,ElasticNet,SNPs,-,331368,-0.04019903174885314,0.9707810795378182,0.1421345822743175,0.9249791481454098,0.31606185104859397,0.3945460354715308,0.1150666445180017,0.05390997502400344
