,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,0.752855511966426,0.5723371553585969,0.8500928381675338,0.3797789365828919,65536.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
1,0.5210951802770498,0.41487796309035146,0.8509029530029983,0.3990018469894436,65536.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
2,0.5155874361563515,0.9685173074615107,0.7949288671741453,0.4266082535861577,131072.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
3,0.7927230946971654,0.38203996599234197,0.8463393201402326,0.3982331153747928,65536.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
4,0.8557517310766907,0.31870482963700614,0.7616784380836459,0.49594973706527196,131072.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
5,0.5907120030484732,0.5368436790855957,0.8543232423520629,0.3877493955363272,65536.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
6,0.8122266761282954,0.3636221135259936,0.7629415753044199,0.4946336898603036,131072.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
7,0.6538536581020169,0.6834968350964686,0.7642386142807938,0.47577577717597536,131072.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
8,0.7278584596481452,0.5305235889112588,0.7644325327648751,0.48442882935827986,131072.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
9,0.23382542727432543,0.8901662965282622,0.7991278495101484,0.4473342893441054,131072.0,Ridge,SNPs,-,358874,0.6456489178374939,0.5661129734687386,0.8049006230780856,0.4389493870873549,0.3677793231114235,0.4342819501774493,0.08099978254772396,0.09093582451962756,,
0,0.708543680527174,0.6215316004075567,0.8548982089057995,0.3736423284400389,0.03125,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
1,0.6412862334281932,0.35906228090338277,0.9415840796924297,0.2497502873910302,0.015625,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
2,0.44450502298031624,1.0371456611208623,0.9839440581080412,0.11936991430867959,0.0078125,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
3,0.692768690399892,0.4651211367364213,0.9420689458414778,0.24451849370540138,0.015625,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
4,0.8117848757108508,0.3640496343640976,0.9417618510509548,0.24516573813549472,0.015625,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
5,0.5284803731284868,0.5762132321667262,0.9437513756435313,0.24094168815609973,0.015625,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
6,0.7643706340617117,0.4073315474405001,0.8564665641250349,0.3848863743776426,0.03125,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
7,0.5949425569317979,0.7393753085606506,0.9361466029611358,0.24760419197556832,0.015625,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
8,0.752529670387476,0.5059048558981347,0.85420270028677,0.38110712219262183,0.03125,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
9,0.1823525407204024,0.9195817112471927,0.946563819734859,0.23072254196312797,0.015625,Lasso,SNPs,-,358874,0.6121564278276301,0.5995316968845525,0.9201388206350034,0.2717708680645705,0.36929176929018015,0.45806653177053736,0.09158242326256691,0.16464549859310626,,
0,0.7421717475560552,0.5845770059881339,0.7071963391991853,0.5307719144355075,16.932595177690516,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.01,
1,0.6090061924410815,0.37487001440381273,0.7211653902990438,0.5456494532466666,17.33749414053172,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.01,
2,0.5493357701966495,0.9341706770492926,0.7499310185006809,0.4710932709669276,16.002865031627657,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.01,
3,0.687626163076594,0.4689976491697899,0.7153419985817906,0.5420229730500111,16.909576629652925,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.01,
4,0.7579880331178837,0.4128114744962326,0.6340850452597042,0.6145342261763643,23.230778752128757,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.01,
5,0.5623770631783667,0.5551155306867077,0.7216263306178041,0.5360065208248657,16.909576629652967,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.01,
6,0.7496682878517476,0.41984721302433015,0.6942508321555612,0.561744252921666,2.377521844937266,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.1,
7,0.481869783571647,0.8362306758162612,0.6460504422447215,0.5829572081389769,22.687199977960628,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.01,
8,-9.794438481414147e-05,1.0170177832015195,-2.220446049250313e-16,0.9980960221389826,82.97889642102244,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.01,
9,0.24631115042385654,0.882883345917154,0.7591448502921171,0.48983554086449094,17.431494867817015,ElasticNet,SNPs,-,358874,0.5386256247029068,0.6486521369753234,0.6348792247150609,0.587271138276446,0.4804623195006253,0.4780166674288649,0.44411065175955866,0.29420432792011775,0.01,
