,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.1972044517530761,1.282987440470309,0.9176020885352658,0.268435240169019,0.7,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
1,0.5519764240520935,0.6611494956798561,0.8937357841865989,0.32582362138988147,0.7,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
2,0.1519626001010339,1.2719486089525438,0.9245550958766292,0.25959680466022794,0.7,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
3,0.47434046650923467,0.7394086229245862,0.911819733682567,0.29629784328135755,0.1,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
4,0.5846223464107161,0.3671536041633628,0.8970532556798556,0.3319141406804812,0.1,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
5,0.26880504740446076,0.43097319834060765,0.8903512845042051,0.34314635801360927,0.1,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
6,0.3047245460646023,0.9361257921195252,0.9029997146070798,0.30369350371075043,0.5,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
7,0.2000947453429307,0.6258604103941302,0.9150807064565595,0.2988633696395672,0.5,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
8,0.4555679043589853,0.49711834900537705,0.9135755976749709,0.30255663218836054,0.5,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
9,0.5678959770323215,0.5720865440932675,0.9056935544952258,0.311029874604561,0.7,200,-1,Random_Forest,SNPs,-,317777,0.3757194509029455,0.7384812066143566,0.9072466815698957,0.30413573883378153,0.3312022245885509,0.6391960929091249,0.0218794421763735,0.05128364239855666
