,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.46396050834525593,0.7998136055592071,0.9125844066334075,0.2899807606598963,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
1,0.3594989190653287,1.3952252624540067,0.9053173761972293,0.26827272783646067,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
2,0.3967903491391944,0.6985451928602073,0.9083393665536059,0.3057900983682026,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
3,0.36082994332568863,0.7921704420066228,0.9062599499946304,0.30632676782289026,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
4,-0.5652937854042663,0.7330275137933467,0.9189922429654119,0.29363782068564614,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
5,0.2034229963819112,0.5772761381928341,0.9158473196808552,0.2986349424459433,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
6,0.39887324885333375,0.7395942132688303,0.9077798929185821,0.3049337077380154,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
7,0.3344412859151048,0.745587310635971,0.906589158969432,0.30830639440841706,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
8,0.41376866429162795,0.5430581066806311,0.9119002074530494,0.3035857389552067,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
9,0.16729202821112077,0.5920209956240388,0.9102725115956823,0.30749581499395073,Random_Forest,SNPs,-,54157,0.25335841581242996,0.7616318781075696,0.9103882432961886,0.29869647739146293,0.5920925884460323,0.4710808047305324,0.008744515005747097,0.02416706059299196
