,index,y_pred,y_test
0,2,1.5008011,0.24423403860309076
1,10,1.1599232,0.08266210685328311
2,29,0.8660787,-0.8862518299714833
3,30,0.26946363,2.0630281907780548
4,55,0.07791795,-0.292662942705162
5,63,-0.16747543,0.1156398602553433
6,70,-0.2198698,0.773249153134007
7,72,-0.13855124,0.35821882104041736
8,76,-0.55383384,-0.262920247441102
9,77,-0.10978103,-0.09818157801950295
10,78,-0.5548361,-0.28869365447824175
11,101,0.18846236,-0.3502732050938183
12,104,-0.33429387,-0.2942734626033229
13,118,-0.26064906,1.5943767808271962
14,135,0.6539658,2.104458358686556
15,165,-0.6217592,-0.6872721419009592
16,181,0.083025515,-0.6652715819608368
17,182,1.3532095,0.004512722484176123
18,188,0.9146748,0.8870166863046285
19,208,0.0514589,1.0206124772865315
20,209,0.029551629,1.1549488429103716
21,218,0.7814594,5.190469292314471
22,235,2.126144,1.1144815017373055
23,238,-0.40983453,-0.45306904724881725
24,248,0.81153876,0.1949864787350333
25,274,0.229299,-0.4502845229229936
26,277,-0.16470127,-0.4297298295558015
27,281,-0.27756217,-0.3440956533248511
28,284,-0.42458767,-0.4104327419071605
29,286,-0.082976356,-0.42812206753254206
30,289,-0.5906574,-0.5198126092745408
31,291,-0.4369783,-0.5312098479431242
32,300,0.14867285,-0.3428715592306611
33,312,-0.26513505,-0.6491171854031892
34,340,-0.3344532,-0.3913854331320642
35,352,-0.17385949,-0.5277519459448945
36,354,-0.2398984,-0.5461676010085734
37,355,-0.21220407,-0.5513186424374859
38,357,-0.24368823,-0.5897907359495626
39,388,-0.32924032,-0.4216117817382295
40,395,-0.24815112,-0.5606683646831646
41,433,-0.17359991,-0.10074877872137367
42,437,-0.41660967,-0.10345539654892315
43,451,-0.20714049,-0.48580041792863704
44,462,-0.43903443,-0.43155703521477984
45,465,0.19265859,-0.1310861614814952
46,490,-0.413396,-0.4572237938677963
47,501,-0.12612107,-0.46988120256071675
48,524,0.02025259,1.6489423567716832
49,534,-0.14904061,-0.5373366524158953
50,536,-0.5012018,-0.4231014779230021
51,542,0.09131923,-0.516613600359394
52,552,-0.27743235,-0.3797319816210652
53,555,-0.3824307,-0.42186185267835374
54,556,-0.23841186,-0.16644582352136478
55,557,-0.80142635,-0.49508003598575856
56,565,0.041370537,-0.4728101699893247
57,570,-0.20137016,-0.2284911907079557
58,590,1.2955269,1.2410637383668661
59,591,0.19041999,1.2210576132702966
60,6,0.08832538,-0.7279188012386394
61,9,0.43393213,1.4495699208346056
62,11,0.12786654,0.45570849464214436
63,39,0.4947195,0.2752196589332845
64,60,0.16951571,0.2489333778969964
65,73,0.21288528,-0.621583542866231
66,79,-0.649875,-0.46171248692425615
67,81,0.06433249,-0.3572017753251752
68,82,-0.5069512,-0.24569144498617043
69,83,-0.64852357,-0.47765048758130496
70,84,-0.17889158,-0.3866924682730299
71,86,0.50009,-0.4473909431759815
72,90,-0.0030916296,0.10050650667928591
73,110,-0.6503644,-0.18574886011027725
74,131,-0.20921397,0.412523292555298
75,132,0.4475353,0.16124998773411678
76,140,-0.013048988,1.7283565648656045
77,145,-0.01041035,-0.2800597998704356
78,148,-0.50304735,-0.45008531782523675
79,153,-0.6914315,-0.5868001793981639
80,158,-0.62293833,-0.3567066712441366
81,163,-0.22480357,-0.5662923086990607
82,177,-0.40000322,-0.5715122437433783
83,184,0.7698739,-0.3707302524087791
84,196,1.0665938,-0.3377930434115343
85,199,0.37769178,-0.3585315216080577
86,204,0.43619764,0.6723182361965757
87,210,1.5009392,1.3088624088794327
88,211,1.7479807,0.6044458800457715
89,231,-0.14092009,0.2402186439122165
90,234,0.41621247,0.8360091426559754
91,247,-0.70131636,-0.43656884259559875
92,250,1.0970213,-0.1638607251159764
93,257,0.43917197,1.3770114513253624
94,265,0.23363133,-0.4466886636015593
95,271,-0.68869305,-0.41814145534845854
96,278,-0.49519277,-0.45017411802491414
97,299,-0.6558876,-0.4565626655176655
98,302,-0.61708724,-0.24323050069850027
99,304,-0.63711506,-0.34266050852476615
100,309,-0.43983743,0.13924570124293575
101,331,-0.63536835,-0.49470003366975557
102,361,-0.83028704,-0.5318559456830229
103,364,-0.69545084,-0.23800675044710465
104,367,-0.08330318,-0.5907936188980937
105,368,-0.44336993,-0.5493347502658279
106,394,-0.3102095,-0.64118208248541
107,419,-0.56873757,-0.31538606563363786
108,431,-0.64615285,-0.03883052846466856
109,442,-0.113028035,-0.4070192095693623
110,444,-0.14318983,0.6254162460654515
111,449,-0.8147721,-0.41473414574142886
112,464,-0.35793182,-0.2991891477199706
113,468,0.029456168,-0.29724239661619783
114,512,-0.6892272,-0.38459360856575436
115,533,-0.7568368,-0.40478158414320353
116,579,-0.25151724,-0.3911954962586934
117,581,-0.53447706,-0.271620840920565
118,583,-0.56462073,-0.27128315979113327
119,586,-0.017144818,-0.2711987395087754
120,0,0.79625744,3.849602420137325
121,15,1.0434992,0.8108019462477906
122,18,0.6888591,2.675652043144932
123,22,1.0094689,2.4983637905660014
124,33,-0.009707341,0.14117435073321932
125,46,-0.3153573,1.287172570490415
126,54,-0.38396364,0.44022830546757646
127,68,-0.35947767,0.055298718621172714
128,75,-0.30943027,-0.5729140057515466
129,88,0.33368912,-0.4657874903438124
130,89,0.71785045,0.8163057394505094
131,92,0.33665642,0.55902313806247
132,93,0.44897762,-0.48155560384596635
133,108,-0.073986955,-0.4289020165967987
134,109,0.0142371245,-0.46397245427311673
135,116,-0.14180364,-0.28550532339379836
136,117,0.4285427,-0.03788613836995925
137,137,-0.3994062,0.7462861676455669
138,144,0.89083886,-0.5924053425391952
139,155,-0.8169913,-0.6933397812563432
140,167,-0.5837882,-0.649508245208942
141,176,-0.8021094,-0.41903520213858714
142,192,-0.19206044,-0.45218577250422265
143,195,1.514532,4.1157362311702625
144,212,0.6080678,6.020261512593237
145,244,0.8931153,3.1819436793029268
146,268,-0.44188976,-0.45508713598944706
147,272,-0.47045636,-0.426642925640745
148,280,-0.5899964,-0.34413786346603
149,310,-0.96923625,-0.4964958290879102
150,316,-0.39380375,-0.588355223734241
151,319,-0.4755254,-0.4985794302305489
152,321,-0.46124837,-0.6354279884782028
153,328,-0.43258148,-0.5760827685902101
154,336,-0.57986754,-0.6458872940381852
155,341,-0.39883226,0.042436783563209735
156,346,-0.3615316,-0.5749463535993599
157,356,-0.6137684,-0.4809487347144419
158,360,-0.48669708,-0.5082364297279773
159,371,-0.44243446,-0.5023362626539344
160,396,-0.8049937,-0.6721565434980183
161,425,-0.44049296,-0.32442572753545257
162,426,-0.44926208,-0.3242990971119156
163,434,-0.2678065,-0.3239614159824839
164,436,-0.34360468,-0.3239192058413049
165,482,-0.4865077,-0.3875193383648582
166,493,-0.15156835,-0.38669130162926274
167,503,-0.50122815,0.8060218677169521
168,505,-0.39884272,-0.45533173428385926
169,519,-0.6587856,-0.5088423592277569
170,531,-0.58381903,-0.4749671530435283
171,535,-0.5850699,-0.4748145245000667
172,537,-0.60680735,-0.4231014779230021
173,546,-0.3981732,-0.42218806984799817
174,551,-0.27088037,-0.46337281959959936
175,576,-0.21796307,-0.28256655449003915
176,584,-0.15599191,-0.5035391934188775
177,588,-0.66795313,-0.35445307139007975
178,593,1.8077011,0.17708599291195887
179,594,-0.49674666,2.8444215608130983
180,7,-0.089270115,1.2065759272382117
181,19,1.3175687,2.9606924552280405
182,25,0.692256,-0.006654630685580275
183,42,0.8568017,-0.6118068888131466
184,49,-0.29595807,-0.2476743313632822
185,56,-0.3356208,-0.3251848208437634
186,69,0.030809062,-0.41712132604105157
187,114,-0.16941231,-0.2995647559592797
188,124,-0.2370748,-0.29067824312884
189,141,0.48769587,0.44637303361030795
190,149,-0.6057776,-0.5885666577674341
191,154,-0.58564425,-0.6758762373381886
192,172,-0.42141184,-0.7849394271654369
193,185,-0.28875777,0.32232648543480114
194,203,0.23240852,0.9211834252840975
195,220,1.6505406,2.227322730673156
196,227,-0.1483345,0.7339868904948168
197,228,0.7716339,-0.45784725844143204
198,245,-0.4599036,-0.46862277739038183
199,249,-0.04977141,-0.4995438394121776
200,259,1.8744426,2.0452310767634105
201,261,0.06035845,-0.5384518691092278
