accession_id,phenotype_value
1,2.5
2,2.25
23,3.5
66,10.75
81,10.25
91,15.5
94,8.5
96,11.75
104,2.25
116,5.5
126,2.5
149,1.25
166,10.25
173,5.75
178,9.5
223,7.0
242,9.0
258,9.75
259,7.5
260,6.25
267,7.25
281,6.5
282,5.25
321,9.25
328,14.5
362,4.5
366,4.75
373,8.5
374,7.5
378,4.75
379,10.25
380,7.0
383,4.25
386,10.5
390,9.5
392,2.25
641,3.5
957,5.0
1716,8.5
1859,4.5
1867,11.75
1925,8.0
1967,0.0
2057,11.75
2150,12.25
2187,6.25
2274,8.25
2290,4.0
4802,10.5
4997,8.25
5056,5.0
5116,2.25
5122,7.0
5158,7.0
5160,5.0
5202,5.75
5207,8.25
5232,7.5
5245,10.5
5264,7.5
5341,4.0
5380,6.0
5381,2.5
5565,3.75
5606,1.5
5628,8.5
5719,10.25
5742,6.0
5753,1.0
5785,2.0
5805,5.25
5832,7.0
5837,11.75
5896,12.25
5987,8.5
6008,9.75
6019,5.75
6020,2.75
6039,8.75
6042,4.5
6046,7.0
6074,7.5
6076,5.5
6085,5.5
6094,4.5
6096,2.0
6098,5.25
6100,6.5
6109,6.75
6112,4.5
6119,4.0
6169,5.25
6188,3.75
6190,3.75
6194,4.25
6203,3.25
6242,5.5
6243,11.25
6318,10.25
6413,4.75
6448,9.25
6449,11.75
6709,9.25
6727,8.75
6729,9.5
6730,18.0
6744,5.25
6810,12.75
6847,3.25
6897,6.25
6898,10.5
6899,11.25
6903,4.25
6904,7.25
6906,4.5
6909,8.5
6910,10.5
6911,6.0
6913,3.25
6914,6.25
6916,11.0
6919,9.75
6921,6.75
6924,5.0
6926,13.0
6928,6.75
6933,6.75
6936,9.0
6937,10.25
6939,7.75
6940,13.5
6943,5.5
6944,4.5
6946,2.5
6951,3.25
6953,12.5
6958,6.5
6959,7.0
6961,15.5
6962,8.25
6967,4.75
6968,0.25
6970,1.75
6973,10.75
6976,7.5
6977,9.5
6979,8.5
6980,5.0
6982,4.75
6983,8.75
6985,8.5
6988,0.5
6989,4.0
6990,4.5
6992,9.25
6994,6.5
6996,7.75
6998,7.5
7000,4.5
7002,2.5
7004,10.25
7008,8.0
7011,10.0
7014,8.75
7015,7.25
7026,8.5
7031,4.0
7034,8.5
7035,5.25
7062,13.75
7069,1.75
7071,4.75
7075,7.25
7078,5.0
7080,11.0
7092,6.75
7094,6.75
7098,7.25
7100,8.5
7102,9.75
7105,9.5
7110,10.75
7123,6.25
7126,3.25
7128,11.5
7135,3.5
7139,5.25
7141,11.25
7143,5.25
7145,17.0
7147,13.75
7150,7.0
7151,7.75
7158,8.25
7163,8.0
7164,4.75
7165,8.75
7166,5.75
7169,8.5
7178,6.75
7181,2.75
7186,7.5
7188,14.25
7199,6.75
7201,9.25
7205,5.5
7206,8.25
7224,4.5
7227,5.0
7229,6.5
7231,11.5
7244,11.25
7252,4.75
7255,10.0
7258,5.75
7260,6.5
7263,12.5
7270,6.5
7275,6.75
7277,4.75
7280,7.25
7282,7.25
7283,3.0
7284,0.5
7291,5.25
7296,13.5
7300,5.5
7306,6.25
7307,11.25
7310,6.75
7316,6.25
7320,3.25
7330,7.75
7331,1.5
7333,10.0
7337,9.5
7340,5.0
7343,5.25
7344,7.75
7346,4.5
7351,6.25
7353,5.5
7354,8.75
7355,4.5
7372,8.5
7373,3.25
7378,6.75
7379,4.25
7382,8.5
7384,12.0
7390,2.75
7391,3.25
7392,3.5
7394,8.25
7397,5.0
7405,8.0
7408,7.5
7411,11.25
7418,9.75
7424,2.75
7430,6.75
7438,1.25
7446,1.75
7449,11.75
7460,8.5
7472,10.5
7477,0.5
7479,8.75
7482,4.5
7483,6.0
7490,3.0
7492,4.25
7496,6.25
7498,7.25
7502,5.5
7504,10.5
7506,9.0
7507,4.5
7508,7.5
7514,7.5
7515,2.0
7516,1.5
7520,6.25
7521,7.5
7522,3.5
7523,14.0
7525,5.5
8213,5.5
8214,13.0
8215,2.25
8231,5.75
8235,6.0
8236,7.75
8239,9.5
8240,6.5
8241,6.25
8242,8.25
8256,8.0
8271,6.75
8274,5.25
8275,4.5
8296,11.5
8297,10.75
8300,8.0
8304,13.0
8306,6.0
8310,4.0
8311,8.25
8314,10.25
8323,0.75
8325,14.5
8326,11.0
8329,10.0
8343,9.5
8351,8.75
8354,6.5
8365,8.25
8374,8.25
8376,5.5
8378,18.0
8387,6.5
8389,13.0
8420,7.75
8424,5.0
8610,5.5
8692,4.75
8796,10.75
100000,7.25
