accession_id,phenotype_value
5719,221.494799418006
5837,120.483413139285
6043,49.2010364026101
6730,142.814135595307
6897,125.095037023515
6898,157.019989809966
6899,154.474435638473
6900,102.551509495745
6901,106.700346952185
6903,131.9955972165
6904,128.762744078523
6906,145.017384040695
6907,134.577754346506
6909,100.901274059002
6911,201.690151599662
6913,222.045694089825
6914,81.8898561019348
6915,146.192627308985
6916,301.506178887074
6917,68.5845479707357
6919,205.018918634785
6920,199.284317234198
6921,223.8211055776
6922,100.688130437768
6923,57.53480789975
6924,110.578340997432
6926,109.838207784238
6928,77.44759733817
6929,60.5811400732107
6930,58.3962322050543
6931,58.6417981354414
6932,70.7943125541442
6933,113.989463171003
6936,70.5249200840921
6937,94.0529981918468
6939,97.5903486820879
6940,118.454162416609
6942,112.108036899898
6943,122.013803667886
6944,91.3707042107385
6945,97.331506611716
6951,78.1447744207634
6956,68.397183444562
6958,84.117941352441
6959,69.3067697535755
6960,77.7494732814412
6961,93.4410690540204
6962,101.622078830031
6963,96.6949474001256
6966,100.589783573386
6967,90.920739677406
6968,98.7394250895808
6970,103.843052014246
6971,108.764728541722
6972,81.5311219414631
6973,81.4301586420099
6974,102.344469734819
6975,64.9185964513232
6976,32.2164756004084
6978,72.4659276022694
6979,78.7923383239698
6980,98.7223204245854
6981,81.6098925202917
6982,108.760694157529
6984,112.827305608457
6985,119.760634253403
6988,130.9857993819
6992,88.4093960730627
7003,109.601547910016
7033,144.653987099781
7067,156.582301538429
7081,140.262863171307
7125,342.907554256548
7161,175.454678474869
7162,119.93555146127
7177,61.7872517387342
7183,131.070478504564
7217,57.5248282385551
7282,102.210845912623
7288,122.449605933659
7296,83.915768781998
7322,123.109894604507
7328,126.110309066418
7340,76.5791455991241
7347,116.56952733884
7349,101.607136363067
7383,78.8977588035234
7416,84.3231010131847
7438,109.509919369563
7514,75.1919382499988
7515,107.748252127168
7516,104.3742001084
7520,71.2407304124352
7521,117.853321130211
7522,13.6027597150464
7523,99.2045937638271
7524,83.1970976026193
7525,65.6181183419126
7526,81.9275376582564
8213,71.0658565132392
8214,29.1183968116542
8215,310.0398486078
8243,66.6500798911886
8290,214.932413430744
8297,95.6908839421885
8314,64.1710579085662
8323,83.0937864903344
8325,129.460501138824
8343,100.623811906552
8351,78.1566188134356
8353,82.5124490968106
8354,119.523194451901
8378,103.065044485392
8387,81.2176267637209
8419,88.4626609432592
10022,130.719609763055
