accession_id,phenotype_value
159,0.76184997
265,1.066189615
403,1.106529508
763,1.000856322
765,0.804587323
766,0.926846876
768,1.491795795
772,1.349605449
801,1.115427828
915,1.332965922
932,0.770986555
1552,0.806868518
1890,1.163222188
1954,0.99597517
2317,0.982544434
4958,0.525184497
5151,1.08256146
5165,1.240125978
5349,0.940331683
5353,1.024935034
5486,1.087635316
5577,0.877660667
5741,0.778576534
5768,0.198386556
5772,1.281529341
5779,1.208850964
5784,0.518700397
5800,1.016860991
5811,0.430881023
5856,0.407708607
6008,0.966296035
6025,0.794150681
6040,1.013921604
6042,0.711823017
6073,0.701898732
6074,1.022412508
6085,0.752075121
6090,0.828114536
6092,0.799572459
6094,1.174105778
6097,0.891728603
6098,0.288849661
6099,0.349767099
6105,0.419697012
6106,0.780620442
6107,1.291399208
6108,0.715406179
6109,0.495460871
6111,0.829850111
6112,0.437973885
6114,0.867088791
6115,1.168728209
6122,0.885078575
6125,0.529925693
6126,0.428141385
6128,0.613260795
6131,0.584887418
6132,0.72367605
6133,0.328567291
6134,0.92359963
6136,1.007791655
6137,0.687439225
6138,0.919718295
6140,0.659220985
6142,0.682015452
6145,0.498000955
6148,0.124044885
6149,0.238782647
6150,0.859875354
6151,1.18967089
6169,0.308408385
6172,1.19170067
6173,0.685484728
6174,0.776561448
6177,0.743060953
6180,0.283296679
6184,1.462200429
6188,1.245518447
6189,1.189743425
6191,0.562400139
6192,0.782168132
6193,0.491113876
6194,0.894090685
6195,0.644844657
6198,0.36228491
6201,1.004613927
6202,1.261139475
6203,1.171977956
6209,1.359172091
6210,0.768514809
6216,0.555770853
6217,1.070204483
6218,0.568106932
6235,1.445081351
6243,0.99845487
6244,1.2146377
6680,1.106587944
6897,1.172871066
6898,0.907937391
6911,1.286162088
6915,1.395499018
6929,1.320863576
6938,1.501082928
6940,0.93815041
6945,1.286522683
6958,1.005097526
6961,2.071330601
6963,1.181722661
6979,0.783498179
6986,0.726176464
6987,0.893544305
6989,1.046141089
6990,0.785249817
6992,1.008844359
6997,0.696819308
7000,0.817503035
7002,1.068040763
7003,0.404430933
7008,0.994167259
7013,0.595750095
7014,0.588793943
7025,1.170997537
7026,1.693755286
7028,1.112963035
7031,0.888782595
7036,0.778738098
7062,0.910495204
7063,1.360533942
7071,0.97854721
7072,1.015462398
7077,1.260377139
7081,1.511460815
7092,1.325460907
7102,1.077561467
7106,1.204828341
7117,1.141852581
7125,0.794962575
7126,0.878682897
7127,0.956519382
7130,0.955132419
7133,1.180775941
7143,0.931806647
7147,0.565897451
7162,0.758890708
7163,0.743704508
7164,0.824353302
7165,1.118544312
7169,1.035735366
7181,0.949406391
7186,1.004827207
7203,1.45938178
7207,0.334958934
7208,1.199081498
7209,1.279615155
7217,1.167288888
7218,0.669193893
7244,1.03169881
7250,0.913665482
7255,1.003559254
7268,1.40168694
7273,0.688407984
7276,0.316409073
7280,1.190551508
7282,0.906433126
7287,1.018580763
7288,0.708121001
7296,1.220418852
7298,1.260179734
7305,0.883531594
7307,0.776961019
7316,0.801221554
7323,1.538340689
7333,1.234859204
7337,0.921495355
7343,1.011012196
7346,1.028630853
7347,1.138324871
7353,0.659808191
7354,0.922515471
7372,1.284209589
7373,1.001840756
7378,0.899605724
7384,0.773234
7394,1.590843905
7404,1.081328393
7411,1.325405538
7415,0.518324137
7416,1.205788467
7419,1.138532748
7430,0.408183534
7477,0.593469521
8214,0.534605517
8227,0.751109271
8230,1.066414925
8231,1.241884198
8234,0.616908639
8235,1.054870858
8236,0.284779368
8237,1.11140721
8240,0.938147019
8241,0.498079358
8242,0.116075052
8243,1.656927463
8244,1.060813973
8246,1.322438551
8247,0.900452662
8249,0.83795949
8264,1.284744138
8311,1.386999375
8312,1.174216408
8337,1.100216076
8343,0.728778467
8351,1.477774125
8354,1.006886135
8357,0.934445466
8365,1.239206875
8376,1.043036357
8387,0.57808219
8420,1.405075083
9057,1.131669032
9058,0.944738803
9115,0.670419142
9121,1.27536115
9125,1.128935687
9298,0.62273711
9314,0.747377919
9332,0.508158054
9336,0.8282532
9339,0.679886307
9343,1.05990421
9363,0.902878712
9371,1.479963721
9380,0.712767444
9394,0.580522404
9399,1.219268645
9402,0.856480768
9408,0.695336143
9409,0.396563121
9416,1.134253565
9421,0.353386778
9427,0.565309272
9470,0.37817609
9481,1.029865451
9503,1.022315866
9506,1.603556764
9507,0.644331716
9508,1.202810324
9509,1.112019421
9510,1.558323795
9511,1.291597207
9512,2.139056987
9513,1.194207347
9514,1.311154114
9515,1.179376906
9517,1.795338492
9518,1.241252561
9519,1.150095237
9520,1.022659393
9521,0.955439557
9522,1.44660175
9523,1.038240916
9524,0.490469578
9525,0.872662447
9526,1.366594551
9527,1.065000918
9528,0.837494133
9529,1.306133574
9530,0.819203845
9531,1.053617162
9532,1.110163702
9533,0.463369214
9534,0.247454592
9535,0.939690325
9536,0.755691959
9537,1.417354983
9539,1.406013479
9540,1.169737731
9541,1.39688802
9542,0.72653403
9543,1.458388066
9544,0.909441678
9545,0.604200838
9546,0.320202238
9547,1.006789238
9548,0.543801015
9549,1.416833568
9551,1.400212014
9553,0.578613008
9554,1.255464272
9555,0.639444137
9556,0.932996724
9557,0.723808625
9558,1.244979237
9559,2.027224468
9560,0.405487049
9561,0.596155019
9562,0.684602358
9564,1.112965208
9565,0.760576725
9567,1.152989167
9569,0.657055413
9571,1.324515586
9573,1.553717192
9574,0.777764313
9576,0.322460631
9577,0.940243592
9578,1.198331254
9579,1.440599646
9581,0.549815106
9582,1.358921763
9583,0.857804966
9584,0.765773665
9585,1.950992825
9586,0.030887721
9587,1.01196036
9588,1.600767022
9589,1.296281241
9590,1.725809847
9591,0.724636779
9593,0.967187276
9594,1.651711915
9595,0.91027014
9596,1.140159996
9597,1.045724254
9598,0.569145508
9599,1.233897321
9600,1.367703322
9601,1.278268103
9602,0.850232031
9606,1.289204197
9609,1.0957602
9610,0.665261415
9611,1.276621622
9612,0.617243934
9615,1.064074537
9616,1.422307687
9619,1.143746305
