accession_id,phenotype_value
1,142.2843158
1,136.9666191
1,165.4234823
1,184.9696105
1,134.6670746
1,176.0588756
2,127.1147957
2,131.3227338
2,144.3848748
2,172.9637875
2,117.4716043
2,127.9037841
15,107.0150209
15,143.4326801
15,102.2339316
15,143.3309548
15,113.2202645
15,133.2601496
23,113.108845
23,119.7200354
23,136.2480115
23,121.4446938
23,121.1572507
23,138.547556
66,110.1953781
66,139.1249523
66,120.8028886
66,109.4940551
66,105.8121093
66,156.3950314
78,135.2419608
78,144.2964172
78,149.4703923
78,132.6549732
78,174.1904957
78,132.2238086
81,133.1665279
81,101.3571382
81,141.4482625
81,153.9649751
81,111.332864
81,136.0839572
91,96.60724473
91,106.4257669
91,91.78564903
91,97.13323699
91,110.8967011
91,99.58786753
94,94.8042162
94,107.3434512
94,102.2137642
94,105.4435671
94,118.3627789
94,103.9236598
96,129.1875999
96,137.9329473
96,145.7926899
96,147.3424983
96,132.1765161
96,134.3905281
116,88.20862353
116,94.14485056
116,96.5564428
116,112.2317923
116,85.70427776
116,101.9361485
126,111.428202
126,139.3564982
126,129.6670893
126,101.1688279
126,83.11992903
126,110.5732542
149,111.9183063
149,121.8813603
149,114.0216177
149,121.6599591
149,123.2097675
149,126.8628873
166,94.21354264
166,128.1964718
166,106.1206048
166,95.51723557
166,119.7659241
166,126.805866
173,107.2231007
173,89.87818739
173,121.0433793
173,101.2868737
173,100.6375989
173,93.031808
178,102.11877
178,104.018654
178,102.3087584
178,96.79909449
178,104.1136482
178,107.6284338
223,143.9107797
223,139.0399533
223,113.0253123
223,112.2504081
223,101.2910488
223,130.9588095
242,94.87041398
242,105.1655698
242,127.5270909
242,125.8665819
242,125.9772825
258,141.4753665
258,119.5566477
258,129.4090011
258,149.2244085
258,125.9772825
258,109.4828931
259,121.9158033
259,126.5553053
259,118.9087186
259,132.3976412
259,142.7935624
259,139.6146443
260,101.6880488
260,139.8427953
260,134.975675
260,95.77797416
260,138.799841
260,104.2085218
267,110.0680764
267,111.3873856
267,121.8476223
267,126.7479134
267,117.7954585
267,112.1412765
281,104.6824921
281,94.35258978
281,99.24084712
281,92.96912072
281,88.08086338
281,102.1000165
282,107.037919
282,122.3290503
282,101.9783535
282,135.1466163
282,137.8450512
282,136.7207033
286,122.0126651
286,112.8617152
286,118.6234244
286,143.8167803
286,125.4019058
286,114.1044368
321,142.3483019
321,116.2332751
321,142.8834459
321,109.5974896
321,138.2812076
321,148.0208282
328,150.702688
328,142.0313031
328,159.1747306
328,153.6928207
328,162.4638766
328,143.3270273
333,116.4880947
333,107.5416615
333,131.7062544
333,136.9634368
333,106.4348862
333,112.5221501
357,132.8979205
357,124.4653113
357,119.7430502
357,136.2709642
357,124.0155722
357,123.7907026
362,122.1256398
362,108.1167783
362,103.0329172
362,110.4892468
362,109.6984239
362,122.4645639
366,113.9856703
366,108.5272016
366,122.0128302
366,108.2061152
366,104.0319921
366,108.2061152
373,105.352342
373,145.8188046
373,132.3632074
373,148.4102529
373,119.8046501
373,105.6513553
374,144.7108635
374,125.8956843
374,121.007427
374,132.9974921
374,155.2252283
374,125.3422967
378,119.855485
378,112.7720933
378,127.3886158
378,117.6067892
378,129.412442
378,118.6187023
379,114.4433609
379,122.0126651
379,114.1044368
379,122.803488
379,129.5819694
379,145.3984259
380,123.6182622
380,121.1565998
380,117.1965343
380,119.0160239
380,134.5351996
380,138.06715
383,115.2197799
383,146.9151865
383,135.9513666
383,120.1036634
383,114.0237269
383,156.284269
386,118.4249514
386,112.4299188
386,113.5366941
386,98.59522823
386,103.5757168
386,111.5998374
390,120.9052586
390,123.2611678
390,118.172404
390,108.0891127
390,125.1458951
390,114.591422
392,108.0832139
392,94.42245791
392,94.2506245
392,104.0451288
392,112.121299
392,115.6438838
641,108.0084106
641,79.22516664
641,107.0584686
641,140.7814112
641,103.543683
641,123.017495
957,152.8356476
957,136.8368421
957,104.2745675
957,142.9540325
957,135.0487403
957,133.7311917
1716,120.3013509
1716,120.5796116
1716,126.6085921
1716,103.6984659
1716,112.9738207
1716,120.486858
1859,123.5477251
1859,107.6868685
1859,106.4810724
1859,112.3245458
1859,128.1854024
1859,124.382507
1867,153.9856057
1867,101.9287815
1867,133.4668575
1867,145.5311215
1867,143.0612721
1867,132.0419444
1925,161.9529874
1925,112.0353823
1925,108.5987141
1925,119.5101355
1925,120.7129694
1925,124.5792211
1967,124.1115672
1967,115.6810196
1967,133.1505049
1967,135.4971522
1967,133.6719821
1967,123.3293515
2057,132.9990581
2057,124.6651378
2057,129.3905565
2057,106.4507965
2057,109.4578811
2057,136.8653098
2150,110.9332426
2150,119.5593225
2150,146.8288655
2150,100.823106
2150,125.8665638
2150,92.38253316
2187,90.05450597
2187,92.33436688
2187,110.6682484
2187,110.0982831
2187,102.9737178
2187,81.31503914
2274,116.4824413
2274,142.5673123
2274,139.1942687
2274,128.4005289
2274,139.4191383
2274,142.5673123
2290,141.113844
2290,150.336971
2290,155.0407658
2290,148.4001143
2290,142.2206192
2290,152.734984
4802,158.2688603
4802,153.9339906
4802,124.5122153
4802,126.0801469
4802,123.4976713
4802,128.2936973
4997,167.0719543
4997,134.1070844
4997,110.6677776
4997,139.672582
4997,123.8323198
4997,136.6757756
5056,130.4694567
5056,129.9711013
5056,140.2372235
5056,122.2964273
5056,125.3862311
5056,139.4398548
5116,114.7357006
5116,120.6385019
5116,111.7842999
5116,128.7548537
5116,123.4976713
5122,118.2813979
5122,131.0989639
5122,113.8964412
5122,113.2218324
5122,124.0155722
5122,113.446702
5158,134.6658304
5158,127.4354502
5158,130.0338681
5158,128.4522225
5158,117.1547535
5158,129.9208934
5160,139.5655532
5160,124.6885502
5160,130.6821629
5160,141.4920715
5160,111.3099504
5160,112.4872671
5202,117.9108994
5202,125.0872178
5202,143.8253828
5202,112.9273449
5202,124.190178
5202,131.1671543
5207,117.7793325
5207,135.7644303
5232,130.3119204
5232,115.1332238
5232,125.702094
5232,140.6559209
5232,103.4400058
5232,116.0327022
5245,130.8246909
5245,135.3436785
5245,129.694944
5245,128.7911465
5245,124.8370324
5245,142.1221599
5264,123.0831182
5264,119.3371102
5264,122.2268878
5264,139.5655532
5264,125.865867
5264,125.7588382
5341,125.6852444
5341,133.8582738
5341,135.7520245
5341,166.0520358
5341,140.9349211
5380,131.5383933
5380,119.2300815
5380,143.9537339
5380,133.0367964
5380,123.6182622
5380,147.3786554
5381,123.093796
5381,130.9678122
5381,113.9240558
5381,123.3928093
5381,134.8549847
5381,134.3566292
5565,111.6920686
5565,117.8715638
5565,110.4930621
5565,109.6629807
5565,114.8279318
5565,120.0851143
5606,134.8093119
5606,108.3871365
5606,129.412442
5606,124.4653113
5606,128.7378333
5606,135.7087902
5628,123.3683614
5628,147.206021
5628,131.0506403
5628,137.6031723
5628,159.2943128
5628,127.2095009
5729,110.6349098
5729,110.4355676
5729,120.2033344
5729,119.1069525
5729,125.28656
5729,123.7914937
5742,147.1088765
5742,136.686743
5742,125.1578341
5742,126.1723781
5742,154.0262218
5753,115.6953978
5753,120.1927894
5753,134.4720075
5753,129.412442
5753,132.5606161
5753,125.1399201
5785,97.49715741
5785,137.377223
5785,107.8908289
5785,117.8326016
5785,131.3895644
5785,135.2307039
5805,100.8211281
5805,107.5639424
5805,96.75403378
5805,131.5383933
5805,112.4872671
5805,97.61026417
5832,122.2210035
5832,155.439458
5832,137.455674
5832,147.6503032
5832,112.8281991
5832,141.808437
5837,156.1483432
5837,140.7878222
5837,136.2101834
5837,132.3446219
5837,153.40176
5837,118.0013538
5887,91.75785494
5887,129.2138819
5887,97.49860278
5887,112.3680808
5887,88.8404257
5887,116.8853906
5889,114.6609414
5889,126.4592201
5889,112.2554671
5889,116.4936837
5889,125.8864881
5889,96.44806459
