accession_id,phenotype_value
5837,2.4135
6008,0.243
6009,1.3987
6016,1.89
6040,1.901
6042,0.425
6043,1.7791
6046,4.3861
6064,0.838
6074,1.112
6243,1.358
6709,1.069
6897,1.0283
6898,1.3907
6899,0.3372
6900,2.7299
6901,3.1047
6903,1.5878
6904,2.0591
6905,1.1803
6906,1.3541
6907,1.4871
6908,1.3286
6909,1.2302
6910,0.3132
6911,2.2244
6913,2.115
6914,0.8065
6915,1.2478
6916,1.3893
6917,1.8538
6918,1.8848
6919,0.396
6920,0.9328
6921,0.9747
6922,1.0577
6923,0.9374
6924,1.0266
6926,0.6407
6927,1.8628
6928,1.0219
6929,0.825
6930,0.669
6931,0.512
6932,0.3406
6933,1.3012
6936,0.3965
6937,0.3277
6939,1.1142
6940,1.2245
6942,1.0632
6943,0.8388
6944,1.1036
6945,1.258
6946,0.816
6951,2.4586
6956,2.2153
6957,2.234
6958,0.4204
6959,0.6573
6960,0.7975
6961,1.009
6962,1.0127
6963,0.6743
6964,1.0586
6965,1.7159
6966,0.8259
6967,0.7979999999999999
6968,1.0727
6969,1.3021
6970,1.2371
6971,1.5324
6972,0.2614
6973,1.6034
6974,0.8484
6975,0.7402
6976,1.7096
6977,1.6562
6978,1.1646
6979,0.3291
6980,0.7839
6981,0.4196
6982,0.211
6983,1.0985
6984,0.4455
6985,1.7672
6988,1.143
7081,0.934
7296,0.246
7438,1.3951
7461,0.563
7514,0.2262
7515,0.9646
7516,0.3914
7517,2.6742
7518,1.6083
7519,1.5632
7520,2.0038
7521,3.6373
7522,1.0036
7523,1.8292
7524,2.0003
7525,0.7095
7526,0.7381
8213,1.1361
8214,1.1831
8215,1.3153
8222,0.767
8230,2.489
8231,0.903
8233,1.875
8235,0.825
8236,1.072
8237,1.385
8239,2.269
8240,0.86
8241,1.146
8242,0.636
8243,0.958
8245,0.76
8247,2.093
8249,1.281
8254,1.494
8256,1.79
8258,1.019
8259,0.883
8265,1.345
8266,0.701
8271,1.714
8275,0.7040000000000001
8283,1.85
8284,0.696
8285,0.623
8290,0.402
8296,1.152
8297,1.253
8306,0.804
8310,0.737
8311,1.009
8312,0.449
8313,0.33
8314,0.5710000000000001
8325,1.476
8326,1.4680000000000002
8329,0.32
8334,1.398
8335,1.914
8343,0.283
8351,0.723
8354,0.469
8369,2.352
8374,0.69
8376,0.937
8378,1.27
8389,2.64
8395,0.846
8411,0.894
8412,0.3989999999999999
8423,1.1
8424,1.8633
8426,0.7090000000000001
8430,1.958
9057,0.418
9058,2.331
