accession_id,phenotype_value
1,262.26
15,103.08
66,69.72
78,196.84
81,193.15
91,177.5
94,127.11
96,121.47
104,220.45
116,173.08
126,166.23
173,184.4
178,127.25
223,187.99
242,0.0
258,166.48
259,151.65
267,169.03
282,161.01
286,139.89
333,314.26
357,224.35
362,107.13
366,80.68
373,94.56
374,89.09
380,126.86
386,90.38
392,185.29
957,135.37
1859,173.78
1867,135.69
1967,278.02
2150,215.35
2290,177.77
5158,535.86
5160,240.63
5232,135.9
5264,123.0
5380,79.09
5753,216.64
5832,176.22
5887,0.68
5889,122.35
5987,110.92
6005,111.92
6019,101.27
6020,177.31
6039,33.2
6076,300.86
6096,150.45
6098,191.42
6100,58.88
6112,228.2
6190,138.12
6243,110.28
6318,232.27
6448,150.83
6449,176.94
6709,105.67
6729,65.9
6744,131.47
6897,134.7
6898,282.4
6899,113.06
6903,84.43
6904,127.53
6905,137.64
6906,178.04
6909,96.4
6910,84.37
6913,94.94
6914,59.14
6916,81.21
6919,147.75
6926,129.49
6932,156.72
6936,92.36
6940,248.9
6943,307.71
6946,191.87
6951,248.69
6953,142.09
6958,220.47
6968,130.62
6973,116.95
6977,104.66
6979,249.16
6982,129.31
6988,115.73
6990,84.97
6994,94.0
7000,102.62
7002,97.09
7004,154.17
7008,102.91
7011,223.65
7015,145.97
7026,127.81
7031,197.39
7034,322.45
7035,114.69
7064,58.3
7069,241.6
7075,132.37
7094,78.06
7098,98.67
7100,117.88
7102,190.65
7105,112.57
7126,95.06
7128,149.08
7135,109.65
7139,150.86
7141,125.2
7143,444.14
7145,75.0
7147,144.78
7150,81.92
7158,149.61
7163,241.79
7164,127.57
7165,97.39
7166,99.58
7169,87.36
7178,238.49
7199,75.88
7201,101.75
7205,120.26
7206,239.72
7229,99.63
7270,112.6
7277,118.54
7280,48.89
7283,165.0
7296,184.84
7300,69.5
7307,79.05
7316,165.29
7330,859.56
7331,120.28
7333,120.56
7337,72.95
7344,692.21
7346,168.43
7353,132.18
7355,0.0
7372,217.77
7373,113.47
7378,108.41
7390,161.89
7391,61.5
7405,79.9
7408,682.29
7418,112.21
7430,87.7
7438,185.27
7449,469.37
7460,70.36
7472,130.66
7477,159.1
7490,105.18
7498,86.5
7502,241.64
7506,124.33
7508,104.95
7514,83.6
7515,206.2
7516,151.53
7520,77.85
7521,64.78
7523,255.67
8213,215.76
8214,71.62
8215,99.12
8231,88.64
8235,155.4
8241,69.05
8246,147.7
8256,139.53
8271,94.89
8274,127.88
8296,186.43
8300,122.59
8311,118.93
8323,153.39
8326,82.79
8329,108.69
8343,209.82
8351,160.96
8365,275.66
8374,104.36
8376,200.31
8378,102.26
8389,73.52
8422,164.67
8430,121.01
8610,146.44
8692,224.36
8796,235.14
