accession_id,phenotype_value
1,73.5
2,82.25
15,67.75
23,66.6667
66,59.25
78,57.3333
81,82.5
91,58.75
94,60.5
96,78.25
104,68.0
116,71.5
126,52.75
149,67.0
166,64.3333
173,73.5
178,64.5
223,69.0
242,63.3333
258,65.0
259,65.5
260,91.75
267,86.5
281,64.0
282,71.0
286,73.0
321,70.25
328,65.6667
333,60.0
357,62.0
362,78.5
373,91.25
374,65.5
378,60.25
379,66.25
380,81.5
383,90.75
386,79.0
390,82.75
392,75.25
641,67.25
957,77.25
1716,80.0
1859,65.0
1867,88.5
1925,74.5
1967,94.25
2057,85.6667
2150,76.75
2187,89.6667
2274,64.25
2290,78.0
4802,92.0
4997,93.75
5056,83.5
5116,84.75
5122,83.0
5158,89.6667
5160,95.0
5202,99.75
5207,72.25
5232,68.25
5245,68.75
5264,66.75
5341,66.75
5380,71.0
5381,67.5
5565,73.0
5606,82.0
5628,108.0
5729,78.0
5742,82.75
5753,63.0
5785,99.0
5805,109.75
5832,85.5
5837,66.25
5887,67.0
5889,69.5
5896,73.25
5987,67.75
6005,59.0
6008,66.5
6009,93.0
6016,83.25
6019,101.75
6020,94.5
6039,72.75
6040,83.5
6042,69.25
6046,106.25
6064,119.0
6074,105.5
6076,98.75
6085,97.5
6094,98.5
6096,111.0
6098,111.25
6100,108.333
6102,133.25
6109,117.25
6112,100.75
6119,96.0
6124,132.0
6169,89.25
6188,66.0
6190,70.5
6194,95.75
6202,101.5
6203,94.75
6242,94.5
6243,66.5
6318,61.5
6413,101.75
6448,59.0
6449,68.0
6709,62.0
6727,87.75
6729,70.0
6730,71.0
6744,63.25
6810,73.0
6830,71.25
6847,74.6667
6897,66.0
6898,44.5
6899,65.25
6900,91.25
6903,66.25
6904,67.75
6905,67.0
6906,52.5
6907,78.25
6909,70.75
6910,60.5
6911,50.5
6913,99.0
6914,78.0
6915,66.0
6916,71.0
6917,125.5
6918,129.333
6919,71.5
6921,89.25
6922,62.0
6923,58.5
6924,70.5
6926,63.5
6928,83.0
6929,70.25
6930,62.5
6931,60.25
6932,62.0
6933,55.5
6936,73.5
6937,75.0
6938,75.0
6939,53.75
6940,65.5
6942,56.25
6943,61.5
6944,61.0
6946,72.25
6951,74.0
6953,78.5
6956,77.0
6957,81.75
6958,63.5
6959,69.6667
6960,64.25
6961,53.5
6962,70.25
6963,71.5
6964,85.25
6965,89.5
6966,66.25
6967,56.75
6968,89.75
6970,56.25
6971,61.0
6973,59.25
6974,109.5
6975,65.5
6976,74.25
6977,58.5
6979,47.0
6980,82.0
6981,60.0
6982,75.5
6983,86.0
6984,60.5
6985,63.0
6987,59.25
6988,69.75
6989,60.5
6990,74.75
6992,73.5
6994,74.25
6996,67.5
6998,94.75
7000,64.75
7002,74.3333
7004,65.25
7005,62.0
7008,87.0
7011,63.5
7013,66.25
7014,77.0
7015,67.0
7016,52.0
7017,51.0
7021,64.75
7024,71.25
7025,68.0
7026,67.5
7028,54.5
7029,77.5
7030,57.25
7031,60.75
7032,58.5
7035,89.5
7044,61.25
7056,51.5
7062,61.25
7064,69.5
7069,79.5
7071,68.25
7073,66.6667
7075,92.25
7078,62.0
7079,52.3333
7080,70.5
7081,55.75
7092,73.5
7094,65.75
7098,55.0
7100,80.5
7102,81.0
7104,61.3333
7105,62.75
7106,71.6667
7109,52.5
7110,71.75
7113,74.0
7115,49.6667
7116,65.0
7117,48.6667
7121,61.0
7123,65.75
7126,85.5
7128,62.75
7135,69.25
7139,63.75
7141,62.75
7143,62.5
7145,65.25
7147,66.5
7149,62.25
7150,57.0
7151,62.75
7152,61.25
7158,58.25
7163,51.75
7164,99.25
7165,65.3333
7166,72.75
7168,77.0
7169,85.5
7172,62.25
7176,58.0
7178,62.0
7181,88.25
7186,68.5
7188,63.0
7192,61.0
7195,65.25
7199,59.5
7201,71.5
7205,68.0
7206,60.75
7210,76.0
7223,77.3333
7224,66.75
7227,89.0
7228,72.25
7229,76.25
7231,76.5
7238,51.3333
7239,31.75
7242,70.25
7244,56.75
7245,49.5
7246,60.75
7252,101.75
7255,59.5
7256,54.6667
7258,66.75
7260,59.25
7262,55.75
7263,55.0
7265,47.75
7268,57.3333
7270,72.6667
7275,51.25
7276,71.75
7277,60.25
7280,64.5
7281,72.25
7282,61.25
7283,76.25
7284,90.25
7287,65.75
7291,51.75
7292,67.0
7296,73.25
7297,65.0
7298,73.5
7299,58.5
7300,59.0
7301,60.0
7303,60.6667
7305,70.0
7306,69.75
7307,58.25
7309,74.3333
7310,70.5
7316,85.0
7320,76.5
7323,71.0
7327,55.75
7328,55.3333
7330,67.75
7331,53.5
7333,58.5
