accession_id,phenotype_value
159,0.028999999
265,0.180000007
403,0.0
763,0.090999998
765,0.100000001
766,0.061000001
768,0.067000002
772,0.25
1552,0.0
4958,0.0
5151,0.0
5165,0.0
5349,0.0
5353,0.0
5486,0.0
5577,0.0
5741,0.0
5768,0.0
5772,0.0
5779,0.0
5784,0.0
5800,0.0
5811,0.0
5856,0.0
6008,0.0
6025,0.0
6040,0.0
6042,0.0
6073,0.0
6074,0.0
6085,0.0
6090,0.0
6092,0.0
6094,0.0
6097,0.0
6098,0.0
6099,0.0
6105,0.0
6106,0.0
6107,0.0
6108,0.0
6109,0.0
6111,0.0
6112,0.0
6114,0.0
6115,0.0
6122,0.0
6125,0.0
6126,0.0
6128,0.0
6131,0.0
6132,0.0
6133,0.0
6134,0.0
6136,0.0
6137,0.0
6138,0.0
6140,0.0
6142,0.0
6145,0.0
6148,0.0
6149,0.0
6150,0.0
6151,0.0
6169,0.0
6172,0.0
6173,0.0
6174,0.0
6177,0.0
6180,0.0
6184,0.0
6188,0.0
6189,0.0
6191,0.0
6192,0.0
6193,0.0
6194,0.0
6195,0.0
6198,0.0
6201,0.0
6202,0.0
6203,0.0
6209,0.0
6210,0.0
6216,0.0
6217,0.0
6218,0.0
6235,0.0
6243,0.0
6244,0.0
6680,0.0
6897,0.140000001
6898,0.0
6915,0.0
6929,0.529999971
6932,0.0
6938,0.0
6940,0.0
6945,0.0
6958,0.052000001
6961,0.670000017
6963,0.560000002
6979,0.035999998
6986,0.0
6987,0.039999999
6989,0.0
6990,0.0
6992,0.0
6997,0.0
7000,0.0
7002,0.0
7003,0.067000002
7008,0.0
7013,0.0
7014,0.0
7025,0.170000002
7026,0.0
7028,0.0
7031,0.0
7036,0.0
7062,0.0
7063,2.0
7071,0.0
7072,0.0
7077,0.579999983
7081,0.649999976
7092,0.0
7102,0.0
7106,0.0
7117,0.0
7125,0.0
7126,0.0
7127,0.0
7130,0.159999996
7133,0.0
7143,0.0
7147,0.0
7162,0.0
7163,0.0
7164,0.0
7165,0.0
7169,0.0
7181,0.0
7186,0.0
7203,0.0
7208,0.0
7209,0.0
7217,0.0
7218,0.0
7244,0.0
7250,0.0
7255,0.0
7268,0.0
7273,0.0
7276,0.0
7280,0.0
7282,0.0
7287,0.0
7288,0.0
7296,0.0
7298,0.0
7305,0.0
7307,0.066
7316,0.0
7323,0.0
7333,0.0
7337,0.0
7343,0.0
7346,0.0
7347,0.0
7353,0.0
7354,0.0
7372,0.0
7378,0.033
7384,0.0
7394,0.0
7404,0.0
7411,0.0
7415,0.0
7419,0.0
7430,0.0
8214,0.0
8227,0.0
8230,0.0
8231,0.0
8234,0.0
8235,0.0
8236,0.0
8237,0.0
8240,0.0
8241,0.0
8242,0.0
8243,0.239999995
8244,0.0
8247,0.0
8249,0.0
8264,0.479999989
8311,0.0
8312,0.0
8337,0.200000003
8343,0.027000001
8351,0.0
8354,0.0
8357,0.5
8365,0.0
8376,0.0
8387,0.0
8420,0.0
9057,0.0
9058,0.0
9115,0.289999992
9121,0.200000003
9125,0.270000011
9298,0.0
9314,0.0
9332,0.0
9336,0.0
9339,0.0
9343,0.0
9363,0.0
9371,0.0
9380,0.0
9394,0.0
9399,0.0
9402,0.0
9408,0.0
9409,0.0
9416,0.0
9421,0.0
9427,0.0
9470,0.0
9481,0.0
9503,0.0
9506,0.469999999
9507,0.75
9508,0.529999971
9509,0.610000014
9510,0.670000017
9511,0.730000019
9512,0.769999981
9513,0.620000005
9514,0.579999983
9515,0.600000024
9517,0.360000014
9518,0.569999993
9519,0.400000006
9520,0.340000004
9521,0.5
9522,0.959999979
9523,0.639999986
9524,0.25
9525,0.239999995
9526,0.5
9527,0.379999995
9528,0.349999994
9529,0.629999995
9530,0.660000026
9531,0.379999995
9532,0.300000012
9533,0.370000005
9534,0.529999971
9535,0.409999996
9536,0.360000014
9537,0.699999988
9539,0.430000007
