accession_id,phenotype_value
1,35856.42
15,20381.43
66,22958.01
78,33390.84
81,40555.96
91,23668.28
94,26282.22
96,21983.15
104,45189.67
116,29828.13
126,28911.31
173,38526.95
178,33185.9
223,35905.88
242,37167.96
258,29238.41
259,29502.27
267,31637.19
282,21854.0
286,22228.28
333,46431.39
357,32589.22
362,18155.44
366,10997.22
373,15837.77
374,12791.98
380,33524.68
386,27630.48
392,34067.16
957,31817.35
1859,31443.35
1867,19849.2
1967,22929.26
2150,41157.29
2290,31896.11
5158,50885.76
5160,31312.05
5232,23173.68
5264,19658.93
5380,32237.96
5753,41308.36
5832,28418.85
5887,28752.91
5889,23235.28
5987,18061.01
6005,20108.03
6019,29659.3
6020,23904.15
6039,9529.77
6076,45589.8
6096,35480.4
6098,37965.66
6100,27955.18
6112,44101.11
6190,35069.31
6243,18418.9
6318,27479.61
6448,26669.53
6449,34536.56
6709,21313.63
6729,17931.93
6744,28720.21
6897,20667.02
6898,49998.73
6899,21339.06
6903,13362.29
6904,29020.7
6905,18476.96
6906,27957.89
6909,22746.9
6910,23593.78
6913,25117.37
6914,19903.69
6916,20228.68
6919,23970.29
6926,23683.32
6932,33823.95
6936,21642.51
6940,38022.49
6943,51830.63
6946,30310.35
6951,49054.7
6953,36472.72
6958,33313.33
6968,26102.6
6973,28165.77
6977,21225.14
6979,44896.61
6982,25258.83
6988,16513.49
6990,23533.6
6994,20568.25
7000,19890.47
7002,22665.52
7004,35802.55
7008,19605.55
7011,40223.58
7015,28961.03
7026,27719.04
7031,27884.4
7034,97372.69
7035,30820.75
7064,16199.43
7069,33300.43
7075,45601.58
7094,17421.34
7098,18971.31
7100,23045.96
7102,20796.0
7105,20739.47
7126,15260.32
7128,35536.58
7135,17912.61
7139,26054.13
7141,18933.82
7143,29018.69
7145,12090.09
7147,31250.59
7150,18056.71
7158,25320.85
7163,39786.56
7164,23811.6
7165,23300.9
7166,25144.44
7169,18024.52
7178,42999.65
7199,19199.74
7201,24432.27
7205,25466.82
7206,39864.82
7229,22869.98
7270,24159.18
7277,30959.23
7280,15976.88
7283,20500.73
7296,42399.79
7300,24697.52
7307,21691.89
7316,24796.69
7330,44802.98
7331,29538.83
7333,24756.75
7337,19957.38
7344,37055.51
7346,38383.24
7353,45594.98
7355,32694.56
7372,29310.82
7373,23283.17
7378,21797.18
7390,27042.07
7391,13008.44
7405,13645.13
7408,38405.91
7418,29023.6
7430,25606.31
7438,30149.61
7449,30927.06
7460,15439.7
7472,35655.81
7477,24567.07
7490,21154.82
7498,24153.11
7502,41246.69
7506,41860.54
7508,31274.98
7514,20709.35
7515,25754.84
7516,33626.88
7520,18029.48
7521,27098.44
7523,36620.49
8213,49205.81
8214,15678.37
8215,18252.85
8231,17319.14
8235,25122.8
8241,17278.75
8246,23567.08
8256,20046.98
8271,15803.58
8274,37719.37
8296,28957.48
8300,17988.34
8311,32643.45
8323,22015.5
8326,19033.96
8329,32680.85
8343,27225.77
8351,32108.63
8365,38881.75
8374,20783.1
8376,33844.54
8378,37672.31
8389,16480.91
8422,26404.99
8430,30126.02
8610,25849.81
8692,30988.25
8796,47506.32
