,test_index,y_pred,y_true
0,9,-0.20483646,-0.11957722728714824
1,12,0.73032475,0.2995041071718744
2,19,-0.23045418,-0.06059923759591583
3,26,0.27535164,-0.8766107106194154
4,31,-0.44824204,0.6564380739889676
5,51,0.7544198,0.7809739575951629
6,67,0.3228066,-0.4633341607766145
7,76,-0.35139266,1.0328017056342462
8,81,-0.84268224,1.1510505079795483
9,96,-0.47418323,-0.2943236365796586
10,104,-0.8416674,0.08949836817785849
11,125,-0.15659931,-0.3865973196333786
12,134,0.1472288,-0.12207483491133857
13,138,0.49776825,0.3512820969533707
14,143,0.5646558,-0.20668344629081847
15,11,0.09381297,0.35737970453242973
16,18,-0.28489363,-0.12915426065990654
17,22,-2.2517548,2.9588705810092337
18,29,-0.49395686,0.6795538631728562
19,30,1.2662333,2.6782945079717084
20,36,-0.08664876,0.07825052142891709
21,55,0.039622054,-0.5386585617461709
22,64,0.5513122,2.3798906839615097
23,66,0.28833607,0.17655291254102773
24,69,-0.4371261,-0.2843504309630635
25,82,-0.20841467,-1.7194585469428385
26,105,0.056533545,0.5599615201745406
27,118,0.018004566,-0.2540690916297724
28,124,1.0569563,1.1782830435233091
29,133,-0.30517942,-0.9461992264934161
30,4,0.030128252,-4.6200766923968475
31,10,0.030128252,-1.0529073591269407
32,16,0.030128252,-0.28684803858725383
33,27,0.030128252,-1.194892046342137
34,42,0.030128252,1.8696897334199465
35,45,0.030128252,0.22989836641770633
36,56,0.030128252,0.2428170265428296
37,85,0.030128252,1.4372074421911278
38,115,0.030128252,-0.2450260295421865
39,119,0.030128252,0.3933969289612753
40,127,0.030128252,-0.709925545244982
41,129,0.030128252,-0.4690700458721702
42,135,0.030128252,0.09232324852521848
43,139,0.030128252,-0.6977992296075324
44,145,0.030128252,1.0342830453285938
45,0,-0.05180657,-0.28379923479772495
46,23,0.5257746,-3.094193457937868
47,24,0.28064585,0.6655155858368871
48,25,0.07837358,-0.6878260239909361
49,28,0.17215067,0.052034253814998675
50,40,-0.16257453,-0.4902910982377068
51,60,-0.33292425,0.5291634344362458
52,65,0.3189064,-0.6403887040114811
53,73,0.49799654,-0.35986430561445526
54,84,0.10419634,-0.27124229715610365
55,93,0.09661859,0.16501224282925026
56,108,0.10775304,0.619042859146775
57,117,-0.049779415,-0.7034317654220862
58,140,0.22172678,-0.5246202844102031
59,142,0.18380669,0.018859134613680446
60,15,0.028640386,-0.7377609515945825
61,33,0.028640386,-0.23098775220621748
62,39,0.028640386,0.10040171732346283
63,44,0.028640386,-0.23691311098360857
64,47,0.028640386,0.23553090223226014
65,62,0.028640386,0.8755213248309031
66,68,0.028640386,-0.4253877497690833
67,78,0.028640386,-1.282962858635149
68,86,0.028640386,-1.1044786503464354
69,94,0.028640386,0.4923366406395591
70,98,0.028640386,-0.2225303360443037
71,101,0.028640386,0.5508667834464537
72,110,0.028640386,-0.8126375056798011
73,114,0.028640386,-0.1745073701391754
74,126,0.028640386,-0.8070221947454135
75,5,-0.08843133,1.1076782597194648
76,7,-0.16229752,1.4347098345669376
77,34,-0.0755443,-0.6191676516459433
78,35,0.04840824,-0.6015810489956078
79,43,0.062595725,-0.15483655698865378
80,49,-0.195088,-0.5074643037640381
81,53,-0.04898879,-0.3901284200675789
82,70,-0.25647518,0.5905356824706678
83,77,0.13466358,0.4185969286453512
84,80,-0.17702511,0.23802850985645047
85,83,0.13466358,0.11399214777509403
86,95,-0.1580871,-0.21853416384559818
87,97,0.033093095,-2.678522649751878
88,111,0.0031290352,-0.4076116734369137
89,120,-0.12169972,-0.18105282460257222
90,3,-0.043878406,-0.08838296930501537
91,6,-0.41988572,0.43990410541172226
92,8,-0.08027539,0.9476074483290953
93,13,0.100916535,-0.8304135820119719
94,17,-0.17741677,-0.4550317685362012
95,38,0.036664754,-0.1227121554775117
96,72,0.03231904,-0.03751789817236088
97,89,-0.60835123,-1.6713150068765432
98,100,0.24969234,2.892675366528099
99,109,0.07078794,-0.27255138804878354
100,122,-0.5949615,0.7285586472474922
101,128,0.59140605,-0.10149110311197518
102,131,0.34156686,0.5953241991570469
103,132,-0.0702534,-0.07933990721742944
104,136,-0.19867292,-1.6074107014575967
105,2,0.6352352,1.203259119765216
106,41,-0.14430648,0.04776248353362451
107,46,-0.31409267,-0.34675617180749546
108,50,0.12598854,-0.8837934856489842
109,54,0.40904254,0.3643902307603305
110,59,0.047971748,-0.4182049747395145
111,61,-0.1834641,-0.6591121487528273
112,63,0.09088452,0.9731863953768406
113,79,0.22089681,-0.41320975949113387
114,91,-0.027995892,0.9188418984504856
115,112,-0.17889069,-0.3161820095113695
116,113,-0.09240651,-0.20570162812130827
117,123,-0.0875559,0.5538122379549818
118,144,-0.11500279,4.3037375497949775
119,1,-0.005488045,-0.9218432459375161
120,21,-0.005488045,-0.33178775094251844
121,32,-0.005488045,0.16027540078337085
