,test_index,y_pred,y_true
0,2,1.0228606395642414,0.24423403860309076
1,10,0.7850480512260065,0.08266210685328311
2,29,0.01355316710802508,-0.8862518299714833
3,30,0.2054542984555166,2.0630281907780548
4,55,0.15597072947944512,-0.292662942705162
5,63,-0.05751202423445849,0.1156398602553433
6,70,-0.12187344051421545,0.773249153134007
7,72,-0.19010348342169336,0.35821882104041736
8,76,0.02901701135034386,-0.262920247441102
9,77,0.22310189823305243,-0.09818157801950295
10,78,-0.37807559877233565,-0.28869365447824175
11,101,0.14936374927845292,-0.3502732050938183
12,104,-0.2344293216108157,-0.2942734626033229
13,118,-0.11985318357928809,1.5943767808271962
14,135,-0.016526600241750566,2.104458358686556
15,165,-0.527702938690913,-0.6872721419009592
16,181,-0.18560393971469388,-0.6652715819608368
17,182,1.0400831366754948,0.004512722484176123
18,188,1.0670574848657555,0.8870166863046285
19,208,0.10296900061476273,1.0206124772865315
20,209,-0.055334051382314814,1.1549488429103716
21,218,0.6960895016294645,5.190469292314471
22,235,1.6823869164704146,1.1144815017373055
23,238,-0.08245514643355036,-0.45306904724881725
24,248,0.8388859066331413,0.1949864787350333
25,274,-0.33308192885011023,-0.4502845229229936
26,277,-0.37630484110271395,-0.4297298295558015
27,281,-0.2904550126670635,-0.3440956533248511
28,284,-0.34769321536096315,-0.4104327419071605
29,286,-0.34580692736683355,-0.42812206753254206
30,289,-0.34192014944334836,-0.5198126092745408
31,291,-0.34199438431775775,-0.5312098479431242
32,300,-0.38569036729856737,-0.3428715592306611
33,312,-0.41242647496163787,-0.6491171854031892
34,340,-0.1773329043969819,-0.3913854331320642
35,352,-0.3807070530530832,-0.5277519459448945
36,354,-0.22195387354819734,-0.5461676010085734
37,355,-0.3985417753733714,-0.5513186424374859
38,357,-0.36577665871152004,-0.5897907359495626
39,388,-0.34544267110731863,-0.4216117817382295
40,395,-0.27973491642868736,-0.5606683646831646
41,433,-0.3268432747589975,-0.10074877872137367
42,437,-0.056177980979279694,-0.10345539654892315
43,451,0.017179462387556535,-0.48580041792863704
44,462,-0.3881275318437662,-0.43155703521477984
45,465,0.15519593522304082,-0.1310861614814952
46,490,-0.36575686284354864,-0.4572237938677963
47,501,-0.36060991241724655,-0.46988120256071675
48,524,0.5980746003475895,1.6489423567716832
49,534,-0.3767243018109443,-0.5373366524158953
50,536,-0.4384724931480867,-0.4231014779230021
51,542,-0.3919259038021485,-0.516613600359394
52,552,-0.4012532330695379,-0.3797319816210652
53,555,-0.40370441961956693,-0.42186185267835374
54,556,-0.394457763572669,-0.16644582352136478
55,557,-0.41334931507680167,-0.49508003598575856
56,565,-0.26939847960457475,-0.4728101699893247
57,570,-0.23605283225346285,-0.2284911907079557
58,590,1.2236689570298231,1.2410637383668661
59,591,0.5945475735778158,1.2210576132702966
60,6,0.13634699306970616,-0.7279188012386394
61,9,0.5737870278130737,1.4495699208346056
62,11,0.5700750248347385,0.45570849464214436
63,39,0.632686764157702,0.2752196589332845
64,60,0.1996265639113962,0.2489333778969964
65,73,0.2156220761266672,-0.621583542866231
66,79,-0.09723769322014364,-0.46171248692425615
67,81,0.061667406597260305,-0.3572017753251752
68,82,0.1536933625155774,-0.24569144498617043
69,83,0.025349975272732972,-0.47765048758130496
70,84,0.12484105101475593,-0.3866924682730299
71,86,0.1966578482567477,-0.4473909431759815
72,90,0.5290744835913619,0.10050650667928591
73,110,-0.01442012002655714,-0.18574886011027725
74,131,-0.08586180894376162,0.412523292555298
75,132,0.1559123825897412,0.16124998773411678
76,140,0.3920021110416264,1.7283565648656045
77,145,0.40490002544269665,-0.2800597998704356
78,148,-0.23723079490987245,-0.45008531782523675
79,153,-0.4017362510692085,-0.5868001793981639
80,158,-0.3122705328425527,-0.3567066712441366
81,163,-0.23559274953526604,-0.5662923086990607
82,177,-0.2931821233125185,-0.5715122437433783
83,184,1.0087925047662647,-0.3707302524087791
84,196,1.2327004691678616,-0.3377930434115343
85,199,0.9991093009986305,-0.3585315216080577
86,204,0.6151394340687116,0.6723182361965757
87,210,0.9057720870685886,1.3088624088794327
88,211,1.3685419464271589,0.6044458800457715
89,231,0.16267708490578112,0.2402186439122165
90,234,0.6547883434338652,0.8360091426559754
91,247,-0.03453668536313588,-0.43656884259559875
92,250,0.9044268640520279,-0.1638607251159764
93,257,0.6643808679471894,1.3770114513253624
94,265,0.0017528652979938164,-0.4466886636015593
95,271,-0.4545465056525463,-0.41814145534845854
96,278,-0.3883298486766694,-0.45017411802491414
97,299,-0.3260038715848862,-0.4565626655176655
98,302,-0.4715059167114244,-0.24323050069850027
99,304,-0.2674694598473518,-0.34266050852476615
100,309,-0.32678249054357056,0.13924570124293575
101,331,-0.47422173133967105,-0.49470003366975557
102,361,-0.41833149080877063,-0.5318559456830229
103,364,-0.3609813017677037,-0.23800675044710465
104,367,-0.3823881583580442,-0.5907936188980937
105,368,-0.37907232677095093,-0.5493347502658279
106,394,-0.2850270559485479,-0.64118208248541
107,419,-0.2838525253109693,-0.31538606563363786
108,431,-0.3125936645465308,-0.03883052846466856
109,442,-0.039448309417734986,-0.4070192095693623
110,444,-0.06911276784612706,0.6254162460654515
111,449,-0.2861109175938411,-0.41473414574142886
112,464,-0.22024404748398238,-0.2991891477199706
113,468,-0.12759956675307926,-0.29724239661619783
114,512,-0.31310633665463816,-0.38459360856575436
115,533,-0.24924714668491063,-0.40478158414320353
116,579,-0.2840687202892335,-0.3911954962586934
117,581,-0.20277894907459346,-0.271620840920565
118,583,-0.24223859068127515,-0.27128315979113327
119,586,-0.27201442463365866,-0.2711987395087754
120,0,0.6050893875842822,3.849602420137325
121,15,0.6857662350344831,0.8108019462477906
122,18,0.6999647441380321,2.675652043144932
123,22,0.8812958066221792,2.4983637905660014
124,33,0.2801752053540108,0.14117435073321932
125,46,-0.03597894154815823,1.287172570490415
126,54,-0.0029686629694109234,0.44022830546757646
127,68,0.018406849322812835,0.055298718621172714
128,75,-0.115075285874259,-0.5729140057515466
129,88,0.5128290923086208,-0.4657874903438124
130,89,0.61870823827662,0.8163057394505094
131,92,0.4000310463055359,0.55902313806247
132,93,0.2155504392530011,-0.48155560384596635
133,108,0.06584674487490488,-0.4289020165967987
134,109,-0.01568187312095809,-0.46397245427311673
135,116,-2.2858138323395005e-05,-0.28550532339379836
136,117,-0.007518509899201997,-0.03788613836995925
137,137,-0.07822599110267946,0.7462861676455669
138,144,0.4875129692881859,-0.5924053425391952
139,155,-0.4001516225966367,-0.6933397812563432
140,167,-0.5018908599554925,-0.649508245208942
141,176,-0.5548229527907126,-0.41903520213858714
142,192,-0.11500486089539705,-0.45218577250422265
143,195,1.1500761805614637,4.1157362311702625
144,212,0.5156201983669293,6.020261512593237
145,244,1.022721400649524,3.1819436793029268
146,268,-0.3965275264081245,-0.45508713598944706
147,272,-0.5004628733318632,-0.426642925640745
148,280,-0.38211022315976995,-0.34413786346603
149,310,-0.45006698136579715,-0.4964958290879102
150,316,-0.2820488419938172,-0.588355223734241
151,319,-0.322558742076073,-0.4985794302305489
152,321,-0.3112935575040524,-0.6354279884782028
153,328,-0.322473593383651,-0.5760827685902101
154,336,-0.24672231775954306,-0.6458872940381852
155,341,-0.36373489337462184,0.042436783563209735
156,346,-0.32444458021977185,-0.5749463535993599
157,356,-0.43149678371401984,-0.4809487347144419
158,360,-0.39094399060121204,-0.5082364297279773
159,371,-0.3426237520565888,-0.5023362626539344
160,396,-0.3197752762868006,-0.6721565434980183
161,425,-0.3948642976302301,-0.32442572753545257
162,426,-0.4189458096011079,-0.3242990971119156
163,434,-0.22728283254989165,-0.3239614159824839
164,436,-0.20849106352654528,-0.3239192058413049
165,482,-0.31340229831894656,-0.3875193383648582
166,493,-0.28986649514606755,-0.38669130162926274
167,503,-0.36224866436567316,0.8060218677169521
168,505,-0.2961519523190359,-0.45533173428385926
169,519,-0.46558585645329736,-0.5088423592277569
170,531,-0.29553011620153347,-0.4749671530435283
171,535,-0.37158812501613536,-0.4748145245000667
172,537,-0.36626743585704735,-0.4231014779230021
173,546,-0.2870790525234015,-0.42218806984799817
174,551,-0.3064997333875387,-0.46337281959959936
175,576,-0.34493971057450973,-0.28256655449003915
176,584,-0.23929769692070854,-0.5035391934188775
177,588,-0.40292789191323025,-0.35445307139007975
178,593,1.2509286508151234,0.17708599291195887
179,594,-0.30308412521178124,2.8444215608130983
180,7,0.5432308772299589,1.2065759272382117
181,19,0.9934105494643567,2.9606924552280405
182,25,0.3645606733652102,-0.006654630685580275
183,42,0.6356197833673775,-0.6118068888131466
184,49,-0.04997700016448737,-0.2476743313632822
185,56,0.10054274064352157,-0.3251848208437634
186,69,0.06916529415074811,-0.41712132604105157
187,114,0.11866450059142848,-0.2995647559592797
188,124,0.027691977559252234,-0.29067824312884
189,141,0.424198576872498,0.44637303361030795
190,149,-0.3193563488398113,-0.5885666577674341
191,154,-0.2005195454521132,-0.6758762373381886
192,172,-0.47899613808523095,-0.7849394271654369
193,185,-0.05614540736780352,0.32232648543480114
194,203,0.17262715390889344,0.9211834252840975
195,220,0.98467498294084,2.227322730673156
196,227,0.07094195559952653,0.7339868904948168
197,228,0.4982603415005992,-0.45784725844143204
198,245,-0.1601752195710907,-0.46862277739038183
199,249,-0.047513418234288035,-0.4995438394121776
200,259,1.4781569183890584,2.0452310767634105
201,261,0.12794655295450708,-0.5384518691092278
202,264,0.024994965582624304,-0.6532640177478256
203,275,-0.42613026288786854,-0.007921899687003428
204,287,-0.4207542060667124,-0.41156363397977264
205,296,-0.4416554905325009,-0.523694843537668
206,318,-0.2710389310884511,-0.5939427736486074
207,332,-0.2680487575215602,-0.5580459969660618
208,334,-0.29638606989218813,-0.6397987826616909
209,335,-0.25861319753690676,-0.551138495748926
210,338,-0.13549753158741562,-0.34859177646175116
211,362,-0.42326174230810437,-0.3408454724540706
212,365,-0.309657076804464,-0.5265775641341752
213,369,-0.46399893837272094,-0.34042337104228093
214,374,-0.5690468927181267,-0.34029674061874404
215,377,-0.28380375992824153,-0.5259251297948865
216,380,-0.3043689324455747,-0.4448194804680635
217,390,-0.4253429730381022,-0.6005792108928515
218,399,-0.31631551038610556,-0.5240330702109496
219,408,-0.32009266764125816,-0.3254387709237477
220,412,-0.46554192473137795,-0.420150377496659
221,421,0.02055484298054848,-0.06217896095485333
222,424,-0.26084212237904375,-0.4243945743233758
223,429,0.35212529527467334,1.6010716568911147
224,432,-0.09540636662411038,-0.4079108779535169
225,438,0.22903204147896222,-0.3473021290332377
226,439,-0.056252779020892305,-0.32383478555894696
227,446,0.22920077291969765,3.790609653874616
228,447,0.7043085818597271,3.8478272823109627
229,450,0.8179483705559812,1.3292192643418252
230,467,-0.4102708219993761,-0.4595073140553064
231,478,-0.0894610441777915,-0.15900647445424015
232,485,-0.136274957742059,-0.3872985285686994
233,516,-0.2680901702227894,-0.5821739493826203
234,517,-0.3032600048612258,-0.1760641119486281
235,547,-0.3457915649119306,-0.20207526855043476
236,548,-0.3810678603823711,-0.4286702706164072
237,561,-0.2914152946984437,-0.31958891607961537
238,563,-0.3358436307758866,-0.421274661772994
239,567,-0.396203900985415,-0.3563299546574295
240,3,0.7511489352323356,1.0234907363906764
241,5,0.6569502584199425,0.5040104534234404
242,16,1.2458759599728657,0.14568482147224707
243,17,0.7942972885139321,0.9872387461519183
244,23,1.5339889347927127,1.4898897110556257
245,24,1.0228286685652221,2.601417039188148
246,26,0.5148877877737128,-0.613683772080496
247,31,0.4384211671628302,1.2960570396686355
248,37,0.7509454166552123,-0.014657388743401903
249,45,-0.028387144937593627,-0.21851615229787866
250,48,0.055267351085459215,0.16418913578199137
251,50,0.005329650211727613,2.5588911732430053
252,57,0.05589470130303849,0.6156677214070467
253,66,0.027364707374921304,0.30973392180649595
254,94,0.17341895053964398,-0.514782865145903
255,113,-0.0850761715568647,1.573015887606474
256,126,1.1755655342060216,-0.3529494702903785
257,157,-0.23201848255491134,-0.5646014330953518
258,173,-0.45250654461094697,-0.6737381912996917
259,174,-0.3618146163024559,-0.6837489964688005
260,175,-0.38065413021732586,-0.6124149302181463
261,180,-0.33658452146666185,-0.760555030797862
262,190,-0.4333726879159656,-0.4724315590234191
263,194,0.7915706818172945,0.525286013085132
264,222,2.5676128577330335,1.6662635483104353
265,225,1.2918699291996927,0.4542776348753455
266,229,1.1403980431943603,2.405981296603824
267,237,-0.2702507236246757,-0.34962518181929564
268,255,1.6195406666290582,0.05782023903883267
269,263,-0.12263018198588505,-0.5383866256752988
270,290,-0.5011044548665192,-0.3035563383252792
271,298,-0.3475830117147909,-0.4540020597097948
272,301,-0.4021926795901919,0.3566424721199649
273,305,-0.3723765233379239,-0.6044575325790222
274,311,-0.3265528238162788,-0.4331906215131188
275,322,0.21349114757537122,0.8206879061180322
276,344,-0.4432871259090341,-0.5280781631145389
277,349,-0.4040720426744807,-0.5196922046053873
278,363,-0.40497364048320583,-0.47937496318161454
279,375,-0.3184184813245311,-0.6429365681491565
280,383,-0.33844054021837777,-0.44679297797607903
281,404,-0.21628509163698545,-0.5825911693153613
282,407,-0.3387696381364701,-0.1610149686277604
283,415,-0.3852903390644975,-0.2705533343725656
284,420,-0.09438311633197717,-0.3248478289472422
285,441,-0.148759563438777,-0.42340093024066117
286,472,-0.1636726281095524,-0.20606121812919476
287,479,-0.20435077218467954,-0.24976480725345399
288,483,-0.17806730575793558,-0.2962715633690816
289,494,0.03720843056066625,-0.29563841125139717
290,497,-0.3616968679654873,-0.2508816719056603
291,499,-0.22059387493871466,-0.38608407468982614
292,506,-0.05178151176628559,-0.2943721070160282
293,523,0.6859138926893196,-0.3593660893546129
294,527,-0.3550503912426438,-0.3825047100029402
295,532,-0.3414896734053171,-0.5142694689446764
296,568,-0.19391188483231117,-0.4725904615183586
297,569,-0.09834007409915513,-0.32956764154375234
298,573,-0.3395959627721843,-0.40344823145283587
299,574,-0.24384005536623146,-0.5487618653878767
300,8,0.7917125387977353,2.3815424457174963
301,36,0.07212885662436136,0.35795550145662663
302,38,0.42199256838864274,1.949131463995438
303,59,-0.061993066978582104,0.887789305205218
304,67,0.16822782220684138,-0.20601088249693375
305,74,0.10190920288597119,0.4551031636379435
306,96,0.1760368057970458,-0.18832290548032024
307,103,0.02401767819014039,-0.3036093450497029
308,111,0.11604516415059946,-0.42960250048881227
309,119,0.37073775113281104,-0.4635503528613271
310,123,0.2548530845667511,-0.38638943567606904
311,139,0.10886058282057531,-0.5667023567049974
312,146,0.05428896262832661,-0.5397224730253865
313,147,-0.31922414444974717,-0.4501697381075948
314,150,-0.26919905170284636,-0.5877938234808785
315,152,-0.2570859460502257,-0.7784978892600899
316,168,-0.3400894994758802,-0.5667506440694028
317,193,-0.004457310455173391,-0.36249927487888056
318,198,0.34645397523257726,-0.34050290907523384
319,207,0.07420143022124603,0.296651521850726
320,253,1.3954847437739177,0.48640447690152433
321,262,-0.03466903035289624,-0.604415544097989
322,266,-0.33979997426584607,-0.5379951650717258
323,297,-0.4071472550879157,-0.41507448320202095
324,303,-0.09662555945589785,-0.49148814805720337
325,307,-0.4100647536518295,-0.5007198066054639
326,320,-0.35972739148842886,-0.48603236872637945
327,325,-0.3294659785656477,-0.6815379901402373
328,329,-0.21109392184561418,-0.5933568843926976
329,333,-0.2821754889626965,-0.3419007259835447
330,348,-0.22199204267293454,-0.5925512866658224
331,350,-0.15188904689425087,-0.34147862457175515
332,353,-0.2233109016372513,-0.5255678946794085
333,370,-0.44767743863205467,-0.4452058976113414
334,381,-0.3168424701102325,-0.4447642780190238
335,382,-0.38744090194504255,-0.3400434797716702
336,393,-0.4517214016187503,-0.3394103276539857
337,400,-0.3525804648930005,-0.4278027980564799
338,403,-0.41178950348864796,-0.4391888306660145
339,405,-0.3566235329778103,-0.5825911693153613
340,416,-0.43142614625211007,-0.3427865992160924
341,428,0.47749704919221414,-0.3242568869707366
342,463,-0.22333187554292735,-0.12402304571641254
343,469,0.02553182345481292,-0.1757198053114473
344,477,-0.2907249628053858,0.025780041410185823
345,481,0.23347053687001068,-0.4425063071338973
346,486,-0.10808471971807032,-0.2960183025220079
347,488,-0.014919810301005816,0.049573871404471254
348,507,-0.38930619982822157,-0.47522221782267654
349,511,-0.19715404020636076,-0.38459360856575436
350,515,-0.11770975588058095,-0.29340127376891195
351,526,-0.4638865424633253,-0.22214262193404424
352,528,-0.4378773102580648,0.2291905349911239
353,530,-0.34324194316040335,-0.42592806471495986
354,544,-0.39768655041703493,-0.37971602507093516
355,545,-0.39811180445002003,-0.4222533132819269
356,553,-0.4964313564685549,-0.47790392236998835
357,572,-0.4112325366027827,-0.4050731085315846
358,587,-0.3700659771375431,-0.3222993537526232
359,53,-0.032171768879666884,0.7704181834857536
360,97,0.07004263340690713,-0.45799908484545143
361,112,0.0886430896644551,0.030323930003362535
362,122,0.16873407214138003,1.0519772487169958
363,125,0.2907273000664989,-0.4202416328653506
364,129,0.09493257335608755,-0.7657008654704415
365,136,0.05405213338973487,0.2556385739438487
366,143,0.4800829108250569,-0.19437350979326815
367,151,-0.312169801781946,-0.6936007549920583
368,164,-0.5487112576382869,-0.648959697422452
369,179,-0.3317778392345386,-0.3667977242229019
370,183,0.7466416862513306,-0.03800063175591163
371,197,0.06397242199211982,-0.20251034642449994
372,202,0.10687691647611626,1.341061736110031
373,219,1.4817185002540227,0.136401994694313
374,223,0.6387848568304247,0.5779973228701455
375,232,0.16812975627695476,-0.6071252819065702
376,233,0.7189439514692245,0.36838640629378744
377,239,0.19661714753882792,-0.3494985513957588
378,246,1.4885910484751237,2.1892306325070927
379,258,0.8967404995093438,0.0940644358695875
380,279,-0.3268543992196897,-0.34413786346603
381,293,-0.26176862046297444,-0.4494012837383584
382,294,-0.30348994216761443,-0.5310793610752665
383,306,-0.4266183880492783,0.30334907498603975
384,314,-0.2446150623593467,-0.6469240355667627
385,317,-0.41941557387957756,-0.7263725482453437
386,323,-0.3212640381723589,-0.5150039924458132
387,324,-0.35962759708527187,-0.5973347250558508
388,342,-0.37753342402196394,-0.5928442312937771
389,373,-0.37080402946645163,-0.5260556166627444
390,386,-0.4023131145777555,-0.4647553791572378
391,398,-0.2778760032941888,-0.48082755559874907
392,402,-0.38673028181520736,-0.6395073461700153
393,409,0.44778237157829776,7.118989346457893
394,410,0.3240300008399631,-0.32535435064138973
395,411,0.020756466354867095,-0.32535435064138973
396,414,-0.21014305219064167,-0.41340698287963057
397,422,-0.193774206484303,-0.3111098524784865
398,423,-0.1403613604376181,-0.32459456810016846
399,443,0.34559978070017994,-0.008192189999465947
400,445,0.21690720000697178,-0.6323769889884314
401,453,-0.3838109304591418,-0.39472410107011824
402,456,0.48482714193317494,-0.40844106655090334
403,457,0.326106627781477,-0.27898835545381656
404,473,-0.24844594642604434,-0.44248289869077445
405,480,-0.09910763147344984,-0.29656703435733445
406,487,-0.3134109538043102,-0.387022516323501
407,495,0.04343370466186659,0.5204385335257099
408,496,-0.20266798321990687,-0.38636008693502466
409,509,-0.2855731576793097,-0.5227080195653393
410,514,-0.24054603421824539,-0.383931179177278
411,525,0.9118468237318149,3.805486257160714
412,538,-0.3606804679065702,-0.2736891378383344
413,539,-0.346918873386228,-0.4230362344890733
414,558,-0.28936406858197905,-0.3199969956642111
415,564,-0.2959481190149211,-0.3563851571064692
416,575,-0.4302087589464073,-0.2708273507274315
417,582,-0.23374538827116448,-0.3551707032275959
418,4,0.6615966104906951,-0.1974792496095795
419,12,0.6140520775483,-0.2802693281310216
420,28,0.6005770410343014,3.2671506741139935
421,35,0.17391019871041397,0.5361269792135938
422,41,0.32757143611524175,1.5441812058649038
423,43,0.09893188080189563,-0.5902130673965102
424,44,0.058767369150859575,0.09450229684716958
425,51,0.1585869337940279,-0.297915659730642
426,65,-0.05199837398913079,-0.7884064968924935
427,85,0.12584101233010742,-0.45637568264936884
428,95,0.1903079877946532,-0.4650699179437699
429,107,-0.04415435465242647,-0.13897262232601543
430,115,-0.02377416323329629,0.08165556624163388
431,120,0.13180636141327162,-0.13289314320691986
432,127,-0.03353081956816886,-0.07282469900214147
433,133,-0.000741517942972468,1.7448366441860566
434,142,0.2973816191805556,-0.4628327804612847
435,159,-0.3183431036754061,-0.5864689647039256
436,169,-0.526832638176161,-0.648190275796788
437,170,-0.3780768775013811,-0.621133836201501
438,178,-0.3683448380530192,-0.7470020623972224
439,186,0.7406932989577422,0.9636088671743972
440,206,0.9490890244162598,5.359705005718389
441,217,0.8831612879787505,0.689160529587317
442,221,0.9462102755889912,1.0274064520255128
443,224,0.10787030409934915,-0.3503427542193381
444,236,-0.3041080788927502,1.1447696294622938
445,240,0.655006496663132,0.7469450385792122
446,242,0.5149511951223626,-0.23910044884034962
447,254,1.0074525038427593,3.485210773974882
448,256,1.481659981872476,0.13490280163100443
449,282,-0.2689876435164849,-0.531797038848484
450,283,-0.36206127309134006,-0.4499533082287554
451,285,-0.34355939805074553,-0.44984290333067595
452,326,-0.48293229422658857,-0.5303356073375599
453,347,-0.38574521203586637,-0.4240955214675432
454,351,-0.2819772817120092,-0.5278171893788236
455,358,-0.3808006246343537,-0.30519231862462365
456,376,-0.23688274309435753,-0.575341269766384
457,384,-0.4512957855305844,-0.46036021379814007
458,392,-0.3530755591558405,-0.44399144373246807
459,397,-0.3352580010228369,-0.44354982414015054
460,440,-0.23392268059884325,0.20824898132181074
461,452,0.28828197550616363,0.15150870777630762
462,460,-0.2967620581800858,-0.3750902256791793
463,470,-0.32469702725375893,-0.45937682718744866
464,500,0.19655071427297746,6.16149490015972
465,502,-0.2622100136368308,-0.38564245509750855
466,513,-0.20682845237731406,-0.3720445435260854
467,518,-0.3851138525691605,-0.547197028487325
468,521,-0.40798043650502597,-0.43275750614447356
469,522,-0.37032080794897454,-0.4326922627105447
470,540,-0.3277933541372937,-0.4645788888179318
471,549,-0.2977932602731256,-0.33998259130451447
472,550,-0.2400086195284552,-0.41633709124849705
473,562,-0.33785062096862245,-0.28408783971946094
474,571,-0.43737107459457064,0.3678419970645584
475,577,-0.4323313738013438,-0.34490230778609166
476,585,-0.4173999177947649,-0.4192521153211992
477,14,0.7372811955252088,0.10886230048305791
478,27,0.26284041063786273,1.8751193647287105
479,32,0.8128481179602769,-0.020117733477354932
480,40,0.08591823950579264,1.1764842249645593
481,47,0.18713920063729172,0.33564823749114675
482,52,0.031547601193341074,-0.6828194667638653
483,61,0.2162877323713115,-0.49485015504658075
484,62,0.14336442156163282,-0.30868399088753523
485,64,0.2410645561539561,-0.39378555724943765
486,98,0.21380756026772124,-0.4648588672378752
487,100,0.06571485442859079,0.16570173576661645
488,128,0.057494477593631355,-0.21841037551802553
489,134,0.1170402156772965,-0.5580493269380754
490,138,0.13066516599731248,-0.2020800334974407
491,156,-0.4163974770245807,0.6510090922511033
492,161,-0.3113849569994539,-0.34257993161795436
493,162,-0.4284725831943061,-0.417935708966459
494,171,-0.2537934407110076,-0.7950015645025825
495,187,-0.2598423240694536,-0.4179180435077364
496,200,1.0183089828793224,0.7150861639507232
497,201,0.9568848235391845,-0.1405322804997848
498,213,1.0048005357591892,-0.35127137732527536
499,215,0.9189156528877176,3.97813256265384
